Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
c4e21a35cd48b858cd6b496a63ebaf50bd9713e81350ac6b91e7564985a47501,2022-08,Gwent Police,Gwent Police,-3.015319,51.658408,On or near STATION FARM,W01001519,Torfaen 007A,Unable to prosecute suspect
8e9d59cf33372fcf9c334936d4031a690e5340e1dbe1bee8223dbdc2cf41b776,2022-08,Gwent Police,Gwent Police,-3.015423,51.822600,On or near STRYD Y LLEW,W01001579,Monmouthshire 001E,Unable to prosecute suspect
d1bab75b80a61c5aeb8e831e1d40be53d54a3e14508177ede4d70d4e2a2f9596,2022-08,Gwent Police,Gwent Police,-3.012860,51.835740,On or near CHARLES CRESCENT,W01001909,Monmouthshire 002F,Unable to prosecute suspect
71d3ed5556a8a7f98e447ce191e99373594472f9b45a5a2056297144808f2850,2022-08,Gwent Police,Gwent Police,-3.059986,51.591889,On or near Supermarket,W01001672,Newport 009C,Unable to prosecute suspect
3856215c603411cef33d57db888217cf8235b64aa638ae1b05a6790fe8d69f58,2022-08,Gwent Police,Gwent Police,-3.288350,51.770814,On or near PEN-Y-DRE,W01001428,Caerphilly 001E,Suspect charged
be11afbc07476ce7d51df166a979d5f3afa38342ab9190f131c7e67691405133,2022-08,Gwent Police,Gwent Police,-3.185646,51.624999,On or near HIGH STREET,W01001430,Caerphilly 015B,Local resolution
2a6aa45f272879d5ef8601ef76dfd9f1671c5a1253644625f3ad73fcc059a6ae,2022-08,Gwent Police,Gwent Police,-3.276383,51.755056,On or near HAFOD-Y-MYNYDD,W01001376,Caerphilly 001C,Unable to prosecute suspect
8378db8e9b00f149f7afabb6b7e76c9da8e3ad97f9e93694ff3cc21e62966d24,2022-08,Gwent Police,Gwent Police,-3.222774,51.693764,On or near Hospital,W01001326,Caerphilly 003B,Unable to prosecute suspect
b0838a333dd2aaa3110a1466b7c343cfc7116984f929994e1e6bd1978d307b16,2022-08,Gwent Police,Gwent Police,-3.004534,51.589077,On or near GODFREY ROAD,W01001603,Newport 012C,Unable to prosecute suspect
c90b4cb70062b9ab0c69f1ce600c9e55015e35c72d1600de0674286668798d90,2022-08,Gwent Police,Gwent Police,-3.282492,51.748741,On or near North Rising,W01001406,Caerphilly 001D,Unable to prosecute suspect
78b1cc3ca26cc546e8ab7a3a04e0fc86c94591b89b34a684dd71ffb821850188,2022-08,Gwent Police,Gwent Police,-3.038694,51.692479,On or near ,W01001496,Torfaen 004B,Unable to prosecute suspect
950e920a27bac82d12423a7adf727d24aceae32ba0d895d95b83dd88933fefa3,2022-08,Gwent Police,Gwent Police,-2.996375,51.586278,On or near ,W01001687,Newport 014D,Suspect charged
14fd0fa5d2d3e959cc28ac9cc941aeb9b3dd39dc23fb1755673b5729f7a6bc57,2022-08,Gwent Police,Gwent Police,-2.979338,51.592788,On or near Fairoak Avenue,W01001691,Newport 011D,Unable to prosecute suspect
aab971b529ef36d415d91d4abc641461f81814bc7d82cb2acb09c6068bda003b,2022-08,Gwent Police,Gwent Police,-3.246509,51.769251,On or near ,W01001478,Blaenau Gwent 006C,Unable to prosecute suspect
32c76da88e78021298cf8d1a3bc8266fe2a4401b2e1604b3866a17e0f7307775,2022-08,Gwent Police,Gwent Police,-3.050286,51.645719,On or near Ruskin Close,W01001497,Torfaen 011A,Unable to prosecute suspect
a5001521de05afb3f84a5d6732587b6ffa91eada51f67141ca4a177275c0b71d,2022-08,Gwent Police,Gwent Police,-2.987163,51.590159,On or near CEDAR ROAD,W01001693,Newport 013E,Unable to prosecute suspect
e06b38fa38aeeb785df886671def53f0630fe9337ca5355256178373b215e486,2022-08,Gwent Police,Gwent Police,-2.757221,51.588011,On or near YEW TREE CLOSE,W01001589,Monmouthshire 010E,Unable to prosecute suspect
dca2bd7f878ac1d9a3e6177a544b7e8a2090d7641ff908cec7462821b1bad608,2022-08,Gwent Police,Gwent Police,-2.981244,51.598167,On or near CAERLEON ROAD,W01001680,Newport 007E,Suspect charged
b750f71e9f1be76b6b37c2478f5401eaed8f2760402caef9752320db46197edf,2022-08,Gwent Police,Gwent Police,-2.991793,51.572740,On or near ALICE STREET,W01001660,Newport 018B,Unable to prosecute suspect
cb41a0f20be45c5d946cdb9646b2b3202ac7a1ae8608ccbd150ec2957bd026ab,2022-08,Gwent Police,Gwent Police,-2.981244,51.598167,On or near CAERLEON ROAD,W01001680,Newport 007E,Suspect charged
01b4a2ceba9a6d3a5658aaf2d7c377cfb0d0a90f389b853b5d7499d24ba64281,2022-08,Gwent Police,Gwent Police,-2.993555,51.573462,On or near OSWALD ROAD,W01001660,Newport 018B,Unable to prosecute suspect
c802c3b07982c867c47276cd0262df8cd6ac1236e0aa03537a18c0b0edb4ff04,2022-08,Gwent Police,Gwent Police,-3.219191,51.574329,On or near Supermarket,W01001424,Caerphilly 024C,Unable to prosecute suspect
e8078ee53110638fe74ec4e632fadaefe1cff3425db0ff8a07d0fa869be519e1,2022-08,Gwent Police,Gwent Police,-2.892950,51.597001,On or near Sports/Recreation Area,W01001650,Newport 004E,Unable to prosecute suspect
51a3cbb5c95ed066a20cd9a441dccb8dd9c0ab660a50a95ef4d563192523bc5d,2022-08,Gwent Police,Gwent Police,-3.133303,51.731437,On or near PARK PLACE,W01001435,Blaenau Gwent 008A,Unable to prosecute suspect
5ef06d7152b0f8c5bf6879b5de87155a78f344bb17e1a10ffa79b63dfd06519c,2022-08,Gwent Police,Gwent Police,-2.976429,51.590402,On or near Victoria Court,W01001612,Newport 011B,Unable to prosecute suspect
f030e4bfedf94bdb71154eca14c5ab55c2ec623aad8057cc643127bfcae73d6b,2022-08,Gwent Police,Gwent Police,-3.027773,51.610770,On or near Lambourne Way,W01001617,Newport 003A,Suspect charged
9bd6933fc117d500b57ea8a16c663956bf4039f0390ae6680c16f7489e6eefa4,2022-08,Gwent Police,Gwent Police,-3.008413,51.685307,On or near Monmouth Close,W01001510,Torfaen 005A,Unable to prosecute suspect
35aca9bbc330e8e5da83ecbca105325f94ba999d78f481f6d57d37f1626e704a,2022-08,Gwent Police,Gwent Police,-3.027773,51.610770,On or near Lambourne Way,W01001617,Newport 003A,Suspect charged
60a4c9a6826f1ab91e07472d80ac01871acd091e617214f3309e6f333e6f971a,2022-08,Gwent Police,Gwent Police,-3.010402,51.649900,On or near Hensol Close,W01001507,Torfaen 008D,Unable to prosecute suspect
ced03020178cc89532c5a115114b52d524698e96f6269b4c3efb7f4d0c09420a,2022-08,Gwent Police,Gwent Police,-2.998944,51.586301,On or near Bailey Street,W01001685,Newport 014B,Unable to prosecute suspect
fca3ec95d9457b875ef87ef16d1ecb450889fc174746e86d63aec7c871a8ff3d,2022-08,Gwent Police,Gwent Police,-3.136562,51.733213,On or near Portland Street,W01001435,Blaenau Gwent 008A,Unable to prosecute suspect
8356041d8f6e40cc646aad447b460ad216224d50163298a31a8a09b133f064de,2022-08,Gwent Police,Gwent Police,-3.192975,51.798966,On or near Lansbury Terrace,W01001440,Blaenau Gwent 001A,Unable to prosecute suspect
d5b6e26c35c62638f2878b0dfabd262a8bf606acbb5dbb6b142250dcc6f22da8,2022-08,Gwent Police,Gwent Police,-3.046780,51.704330,On or near South View,W01001491,Torfaen 004A,Unable to prosecute suspect
fb01eaa2506de310b58762ad3d3783688762d2c785008696480b4532f82478f3,2022-08,Gwent Police,Gwent Police,-3.277664,51.783501,On or near ,W01001474,Blaenau Gwent 003C,Unable to prosecute suspect
f61d9a9cb4a4927feb4bb0fdb4ce3cb4aba3ce3618a71fefbcb699b5befacdd8,2022-08,Gwent Police,Gwent Police,-3.231430,51.604323,On or near ,W01001368,Caerphilly 019C,Unable to prosecute suspect
dae3830ae13e5424eed9c78df2b0616602bcec2efd670e6c39c29bf1db067c12,2022-08,Gwent Police,Gwent Police,-3.232918,51.654401,On or near Hengoed Crescent,W01001364,Caerphilly 012B,Unable to prosecute suspect
fdf20cd31034bd1c145a5d884bb45fa548ebe162d68081130a723ef2e1f36d47,2022-08,Gwent Police,Gwent Police,-3.230124,51.580554,On or near Melin Gwlan,W01001396,Caerphilly 023D,Unable to prosecute suspect
e66e053fe4a0db4be3a95e0d35989c3e5c93378cd0e8de72afca3a3f91549457,2022-08,Gwent Police,Gwent Police,-3.003217,51.596156,On or near Lambert Street,W01001684,Newport 006E,Unable to prosecute suspect
413b5175abe6e39e6934583ac35badc9c268a77c5c267614689b96b734e70a85,2022-08,Gwent Police,Gwent Police,-2.992081,51.586620,On or near Kingsway,W01001687,Newport 014D,Suspect charged
8b17034126f8b03004b246a9553e0a280f64bea2f84cd187770bdc80673ac020,2022-08,Gwent Police,Gwent Police,-3.133860,51.737492,On or near Victor Road,W01001455,Blaenau Gwent 008F,Unable to prosecute suspect
c90883c70c0305d99cccad3bfc426b32bde4997e2adc132142582e92a3993fbb,2022-08,Gwent Police,Gwent Police,-3.138963,51.730789,On or near Carlyle Street,W01001435,Blaenau Gwent 008A,Unable to prosecute suspect
b48bf61619079fd64daef88753bd08d90d6fecad4e0872e254e5e5f0bc1d6d0c,2022-08,Gwent Police,Gwent Police,-3.222236,51.571141,On or near Rectory Road,W01001424,Caerphilly 024C,Unable to prosecute suspect
eadfaf0a4c13668ab46b6ae77dea9a99643abf2ca6f85d53c86edb46c0b55a78,2022-08,Gwent Police,Gwent Police,-3.128466,51.674423,On or near Willow Court,W01001381,Caerphilly 010B,Unable to prosecute suspect
258d85e05f85daf3d4cf1001557f0016914069742f847cf60709c3616fcded4e,2022-08,Gwent Police,Gwent Police,-3.007107,51.612739,On or near Haldane Place,W01001654,Newport 002D,Unable to prosecute suspect
6236621ff5ae490a1f3e840a5818c104b300db020307d82a30fe8f8d2da520ee,2022-08,Gwent Police,Gwent Police,-3.243740,51.570222,On or near Emanuel Close,W01001398,Caerphilly 024A,Unable to prosecute suspect
852661d8b95c1abe0520b31eb10ce332daa1f9d90240e63cdfebf464f2eff8d4,2022-08,Gwent Police,Gwent Police,-3.138963,51.730789,On or near Carlyle Street,W01001435,Blaenau Gwent 008A,Unable to prosecute suspect
6a6cab9dacfe038e7cfa1fe7031445a394ce9fdfadff4e5eff4ff83d79b2925f,2022-08,Gwent Police,Gwent Police,-3.207570,51.781832,On or near Beulah Place,W01001456,Blaenau Gwent 004C,Unable to prosecute suspect
caafc6e529ba287dda5acd1a8fc3545334c69c4f92ff1de5a6892110bb325ea6,2022-08,Gwent Police,Gwent Police,-3.172295,51.797834,On or near Clarence Street,W01001448,Blaenau Gwent 002C,Suspect charged
62399f1965bc348c2d377aab507fe4f00ff9c6a708ef63d1a49d66778782811d,2022-08,Gwent Police,Gwent Police,-2.992140,51.586683,On or near KINGSWAY,W01001687,Newport 014D,Formal action is not in the public interest
75fd92505bff0cdac8ed3b711f58598a5136a480d1d518bf9a6ed208c15b1d29,2022-08,Gwent Police,Gwent Police,-3.246715,51.725181,On or near GREENFIELD,W01001384,Caerphilly 002C,Unable to prosecute suspect
ef3d97ecfba1058b2a7ae20031c729388998b25b4d70aa87d2c18eae688c1b43,2022-08,Gwent Police,Gwent Police,-3.219921,51.645760,On or near MOUNT PLEASANT,W01001369,Caerphilly 012D,Formal action is not in the public interest
75aabe5e01dc99f89b94b433c629b3114cf579ebee7981ad6f5012d7daa8169f,2022-08,Gwent Police,Gwent Police,-3.185646,51.624999,On or near HIGH STREET,W01001430,Caerphilly 015B,Unable to prosecute suspect
4803e552cd1a11113fb11649329e1276ce1dacc97935764ab742d7241397fbf4,2022-08,Gwent Police,Gwent Police,-3.022682,51.697763,On or near LODGE WOOD,W01001513,Torfaen 005D,Formal action is not in the public interest
1f4457cd2b46af5c133b252ab08d01aba653687bc3d26ce539aa81598208ca62,2022-08,Gwent Police,Gwent Police,-3.225856,51.694290,On or near SCHOOL STREET,W01001326,Caerphilly 003B,Formal action is not in the public interest
f2ecab8af108f2b71864b97d3bd81001ec5adf3747d59ac0d20854297ec4cbed,2022-08,Gwent Police,Gwent Police,-3.048043,51.716377,On or near ORCHARD CLOSE,W01001530,Torfaen 003C,Formal action is not in the public interest
8333b044bab21ff903ebf1709d0b49d02a2332c4a5344ce7ab8656433acf9753,2022-08,Gwent Police,Gwent Police,-3.004398,51.633272,On or near JOHN FIELDING GARDENS,W01001505,Torfaen 013B,Unable to prosecute suspect
ea85c67edda1830757a4f8f06621469ed8aabcc70ae51916d60f0d34b04e25a6,2022-08,Gwent Police,Gwent Police,-3.231129,51.569681,On or near Hospital,W01001426,Caerphilly 024E,Unable to prosecute suspect
5034298d1d77b5bd0c5b8ccef7e86a6ae0eae1fbabdfce3b44a49016b7ac4680,2022-08,Gwent Police,Gwent Police,-3.045725,51.701858,On or near NORTH ROAD,W01001491,Torfaen 004A,Formal action is not in the public interest
359d242e7b3a16d4930cb0484daaf41f8c88e00b441fde8b80fd2d60618ede00,2022-08,Gwent Police,Gwent Police,-3.028949,51.817654,On or near ,W01001564,Monmouthshire 003D,Unable to prosecute suspect
c1d3d596078d79772bc659dccc36333e0933ea5586822ade6540716a02147e46,2022-08,Gwent Police,Gwent Police,-3.280307,51.748324,On or near Board Street,W01001406,Caerphilly 001D,Local resolution
a02ad7bcfd7ebe8ef1973313181868b98e34d675e2553056637eec0080226091,2022-08,Gwent Police,Gwent Police,-3.042567,51.643171,On or near JULE ROAD,W01001498,Torfaen 011B,Formal action is not in the public interest
8d98780da3cef1ae78e2a4f29ad8929a6fb9145390a72c7b3ddb5c7505f54a70,2022-08,Gwent Police,Gwent Police,-2.996158,51.578340,On or near Lewis Close,W01001662,Newport 018D,Unable to prosecute suspect
11197d6173857440706d86428c655693f5b9912eb377290bfb3feffd2be81b7e,2022-08,Gwent Police,Gwent Police,-2.993517,51.580979,On or near ,W01001662,Newport 018D,Suspect charged
efe88c0e0e9a0d72a42578f714321fa939775612e06ec7f271eb90d75da9a228,2022-08,Gwent Police,Gwent Police,-3.221693,51.642847,On or near The Crescent,W01001369,Caerphilly 012D,Formal action is not in the public interest
85b55d1889d25b27d594bbae6528c34f402ff504cbf5544a942f4be19c05ebd0,2022-08,Gwent Police,Gwent Police,-2.997055,51.587010,On or near Waters Lane,W01001687,Newport 014D,Unable to prosecute suspect
003db8ec028c2a8d09f6146561e613a31b039170f1ee7a0653cce84786c0e00a,2022-08,Gwent Police,Gwent Police,-3.133586,51.683132,On or near Walters Avenue,W01001464,Blaenau Gwent 009A,Unable to prosecute suspect
4d799e27f375ac4b6b7ef2a5e432df0aaecb064ae6cd7fcda3afe881a2ff3fe0,2022-08,Gwent Police,Gwent Police,-2.987129,51.575944,On or near Constables Close,W01001659,Newport 018A,Unable to prosecute suspect
b2bca6edab7bca3c1facf6895c8fd15133481a4bcbea0cf1305243ffcbb332a2,2022-08,Gwent Police,Gwent Police,-3.026870,51.824487,On or near St Helen's Close,W01001557,Monmouthshire 001C,Unable to prosecute suspect
6b6c0025da8b3ad815cf68d67778073c2bd171cce03466e4c6b1fd49b07f4b92,2022-08,Gwent Police,Gwent Police,-3.009625,51.650716,On or near Miskin Green,W01001507,Torfaen 008D,Unable to prosecute suspect
c9f64238351934339fc49092efa4220d88a64ca055d36702d7bae698bcd0a213,2022-08,Gwent Police,Gwent Police,-2.570503,51.526340,On or near ,E01014952,South Gloucestershire 011G,Suspect charged
e08a413a6271048e78e6cdb4a50144c285c17f11757f509750838925fe63fced,2022-08,Gwent Police,Gwent Police,-3.232421,51.569443,On or near Beech Tree View,W01001426,Caerphilly 024E,Unable to prosecute suspect
0252db2d0fb86c5219a8f3502a20370657c24035d8dbefde6a322dd7595297c0,2022-08,Gwent Police,Gwent Police,-2.947086,51.582280,On or near Moorland Park,W01001646,Newport 015E,Unable to prosecute suspect
d146c3f999a649b909f143b6b62e32ea1d3968f2013d67c7bea856be6cdd94a8,2022-08,Gwent Police,Gwent Police,-2.755768,51.597884,On or near Brookside,W01001908,Monmouthshire 010G,Unable to prosecute suspect
45cc690b4d445f49b822fed69e83cae2183e7374419435b0f3c6a2e026ed0be3,2022-08,Gwent Police,Gwent Police,-3.001125,51.648684,On or near Twm Barlwm View,W01001507,Torfaen 008D,Unable to prosecute suspect
786fbd07eb795b791805ea450c84e53a008b36a79c664bb1a4813ee3399e8002,2022-08,Gwent Police,Gwent Police,-3.028631,51.648069,On or near Yew Tree Terrace,W01001527,Torfaen 010C,Unable to prosecute suspect
fb84a4a321ea20ce6f850280f775554175f3778aec38c46ce220098c2df81848,2022-08,Gwent Police,Gwent Police,-3.196433,51.653906,On or near Llanover Avenue,W01001405,Caerphilly 011E,Unable to prosecute suspect
76c83e3c8a014c367ad4a4645b59ee1a9034bd140d61319cb1d475b34d7f8839,2022-08,Gwent Police,Gwent Police,-2.754637,51.588855,On or near Norman Court,W01001589,Monmouthshire 010E,Unable to prosecute suspect
f64f7c694382247f496983d5efea415849ec008629a804a7a7ea7a012cf1c160,2022-08,Gwent Police,Gwent Police,-2.667611,51.628234,On or near Celandine Court,W01001592,Monmouthshire 008D,Unable to prosecute suspect
c30bc1fa8df6f3be282f685e76c3ef95cb1540b0751bd03db812c4542ae61a61,2022-08,Gwent Police,Gwent Police,-3.042708,51.704699,On or near ,W01001524,Torfaen 004D,Unable to prosecute suspect
e02a61ce6cdc3714bc6726ad05093db4a314f6893b56daccddaa962905a7bca1,2022-08,Gwent Police,Gwent Police,-2.993614,51.573515,On or near Oswald Road,W01001660,Newport 018B,Unable to prosecute suspect
d24b7b74ff32161227646b4f7854c499da2b48b0080d0bd8b36ed8342ff004c8,2022-08,Gwent Police,Gwent Police,-3.181582,51.655936,On or near Brookfield Road,W01001401,Caerphilly 011A,Unable to prosecute suspect
ce24d3d9878ff6ca84d38ae7ce8be2fe8ec6987547d40871a3c3ccea43fe9182,2022-08,Gwent Police,Gwent Police,-3.210419,51.802690,On or near Prince Philip Avenue,W01001441,Blaenau Gwent 001B,Unable to prosecute suspect
a6dbd00ef0ae17df04847fa081829eff037160fbe8f9653ab867930627de1221,2022-08,Gwent Police,Gwent Police,-2.997015,51.588512,On or near Griffin Street,W01001685,Newport 014B,Unable to prosecute suspect
55cc075e575310c7b87f4af25fc3ee93df39174d0c6fdbdc2d55dad38cc4a51c,2022-08,Gwent Police,Gwent Police,-3.004943,51.660566,On or near GARW ROW,W01001495,Torfaen 008C,Unable to prosecute suspect
85a0fde38028b595a7debde5dcc31e6e5d447f431b601843beb94951506babac,2022-08,Gwent Police,Gwent Police,-3.068786,51.739100,On or near Craigddu View,W01001483,Torfaen 002B,Unable to prosecute suspect
06e5ea3c89cc86ad16ecdf2729c0f450a59db577b83a6fab43bb429b161674a0,2022-08,Gwent Police,Gwent Police,-3.249732,51.775232,On or near WEST HILL,W01001479,Blaenau Gwent 006D,Unable to prosecute suspect
694951cd745db09e4165d9f1df45856c4ea5a8b4964332f33b84458269b151ed,2022-08,Gwent Police,Gwent Police,-3.247402,51.769592,On or near PARK ROW,W01001478,Blaenau Gwent 006C,Unable to prosecute suspect
fba032d69acf31abe7376ddcdb0d78c3e0fda2d5714f7c72051012928e63ba71,2022-08,Gwent Police,Gwent Police,-2.994963,51.593681,On or near Canterbury Close,W01001681,Newport 006B,Unable to prosecute suspect
77cb0bf1c19515b01cfd398610ddcadbef8cd10169448138023df50bd0f8fbc3,2022-08,Gwent Police,Gwent Police,-3.227444,51.651922,On or near Bryn Golau,W01001365,Caerphilly 012C,Unable to prosecute suspect
cb7846cbfc8e9cbe6cb5a0e0b548cc8d4f70cb993802e8189c5f1466d91329b3,2022-08,Gwent Police,Gwent Police,-2.671097,51.624582,On or near Somerset Way,W01001593,Monmouthshire 008E,Unable to prosecute suspect
9e570c15970b9df851097352698159b4ad5c6ff55b61338bc012a7deb60f32f8,2022-08,Gwent Police,Gwent Police,-2.943193,51.590809,On or near Dents Close,W01001609,Newport 015B,Unable to prosecute suspect
4fb1c038b6ac1168ad2c241c09bdd872547fda68231d531f9848346b1312a984,2022-08,Gwent Police,Gwent Police,-3.076860,51.771054,On or near Trem-Y-Mynydd,W01001487,Torfaen 001A,Unable to prosecute suspect
a4efed529710b9fc867b6c48d2643c78c43f7db6631988d6b4b1bae49cfa155c,2022-08,Gwent Police,Gwent Police,-3.218373,51.587483,On or near Heol-Y-Wern,W01001372,Caerphilly 022B,Unable to prosecute suspect
5ff903ba5acc0ef25d9ec1edd4b792f80812a2e0ad3a62d19c59b5d316ec864d,2022-08,Gwent Police,Gwent Police,-2.756664,51.591836,On or near Cae Mawr Road,W01001551,Monmouthshire 010C,Unable to prosecute suspect
c27d5ece6a128bc6768ec38b4a6fff59b0f52c54fa5c5dd76bc08d812575f4b0,2022-08,Gwent Police,Gwent Police,-3.156006,51.766526,On or near Southlands,W01001444,Blaenau Gwent 005B,Unable to prosecute suspect
0a572d39a2b0a7dbd523ff955ea9d2dac183df6d3ce869e5da4031eb78a06b37,2022-08,Gwent Police,Gwent Police,-3.280943,51.754935,On or near Jerusalem Street,W01001375,Caerphilly 001B,Unable to prosecute suspect
45bd0bdfa752035c5700be68117a2be2137354480b2c5ebb98eca83e374f20d1,2022-08,Gwent Police,Gwent Police,-3.199190,51.753918,On or near Brecon Heights,W01001452,Blaenau Gwent 007C,Unable to prosecute suspect
13b47377596667944ad74ea4bf851e124cc395ee2c6dd2a009cff303dae3ef0e,2022-08,Gwent Police,Gwent Police,-3.068043,51.729684,On or near Bakery Close,W01001485,Torfaen 002D,Unable to prosecute suspect
9ceffffa8d49f94489585412e09922d6c4b29b88ca2a2da89efefd3e860356dc,2022-08,Gwent Police,Gwent Police,-2.678928,51.630516,On or near QUEEN'S ROAD,W01001584,Monmouthshire 008B,Unable to prosecute suspect
355dcec1ffed490ebbacb1e2ae557d172e457917276afe5f05321aba1b4442b8,2022-08,Gwent Police,Gwent Police,-2.677063,51.638134,On or near ROCKWOOD ROAD,W01001586,Monmouthshire 007D,Unable to prosecute suspect
c0fe9a1a6bfa4c07c0fd695464b709272c8484cbf1da5193704cdef8fdd66ac7,2022-08,Gwent Police,Gwent Police,-3.085064,51.775915,On or near KING STREET,W01001490,Torfaen 001D,Unable to prosecute suspect
2a900f3740c5558c14e00e6079cc5e3e5159e4f9f4ccb05b46a0db8a86eae384,2022-08,Gwent Police,Gwent Police,-2.719326,51.805714,On or near Castle Close,W01001576,Monmouthshire 004D,Unable to prosecute suspect
622400f180573d87a44ae999b3eafaa781ed866415c5bfa859086977a875d73b,2022-08,Gwent Police,Gwent Police,-2.909073,51.604772,On or near SPARTAN CLOSE,W01001639,Newport 004A,Unable to prosecute suspect
0eb987d9a5a44aca44798097d1aca9145820e7b0c0adacade781b8aa8ad46075,2022-08,Gwent Police,Gwent Police,-2.679604,51.634172,On or near LARKFIELD AVENUE,W01001559,Monmouthshire 008A,Unable to prosecute suspect
4ffe6e4640414a8390be30de63b3ad5fa49d751de10e261576741ef3a9e6a8b4,2022-08,Gwent Police,Gwent Police,-3.226711,51.796470,On or near Rassau Road,W01001470,Blaenau Gwent 001D,Unable to prosecute suspect
f86017f4b32e87c2e14348cc8d83972641440252b5b1b02449b0c76370b79ded,2022-08,Gwent Police,Gwent Police,-3.078251,51.545730,On or near Walk Farm Drive,W01001657,Newport 020C,Unable to prosecute suspect
c77da8e8efe2a3e524360cf1509cdd0226e5e16de2ac4700d3946b7d6370dd50,2022-08,Gwent Police,Gwent Police,-3.182134,51.790902,On or near Golf Road,W01001467,Blaenau Gwent 005D,Unable to prosecute suspect
d0b649aa740ec9db17eb30794932086771478f85db7b3fb0b0a13d27d7a5cc7b,2022-08,Gwent Police,Gwent Police,-3.207570,51.781832,On or near Beulah Place,W01001456,Blaenau Gwent 004C,Unable to prosecute suspect
b2eb8ffac806760ea2238f0b8e1410770f061ddbd28380767b3ee293762a0aee,2022-08,Gwent Police,Gwent Police,-3.218115,51.583215,On or near Acre Close,W01001372,Caerphilly 022B,Unable to prosecute suspect
5132a9591fd6cabdf42d5a8e0681371763dbdc1b84ab4f44cf373f108a95e8cb,2022-08,Gwent Police,Gwent Police,-3.085174,51.773855,On or near ,W01001489,Torfaen 001C,Unable to prosecute suspect
77206a2a2ddad3540c532465602e11e59f4e72c76c48c221a2a6a33497a22157,2022-08,Gwent Police,Gwent Police,-3.015392,51.827671,On or near Park Avenue,W01001580,Monmouthshire 002E,Unable to prosecute suspect
d56d66e80d2c17a7117697bd0810fc839783bc69d2946147b2e3dc5a9d66428e,2022-08,Gwent Police,Gwent Police,-2.762812,51.586608,On or near Longfellow Court,W01001598,Monmouthshire 010F,Unable to prosecute suspect
5c45e0d17ef1af49426ef84335cef51bb67be78fb712908b3268027f5d175589,2022-08,Gwent Police,Gwent Police,-3.099533,51.608331,On or near Station Place,W01001412,Caerphilly 017B,Unable to prosecute suspect
8c84275c889780d27a7ea8f7993827c81af29c9b1be00e669c127f0a45658882,2022-08,Gwent Police,Gwent Police,-3.065093,51.736643,On or near Trem Yr Hafren,W01001483,Torfaen 002B,Unable to prosecute suspect
e47e7c84d32d3885be1b55cb7ec983022da62aeace5f2ba7d60fc288d57713f3,2022-08,Gwent Police,Gwent Police,-2.761913,51.585472,On or near RHONFA BETJEMAN,W01001598,Monmouthshire 010F,Unable to prosecute suspect
5fced5857f77b4a73a5395e9c1a8134d8c61fefb3914fe46fb7d6bf18ffbc828,2022-08,Gwent Police,Gwent Police,-2.719044,51.810787,On or near Supermarket,W01001553,Monmouthshire 004B,Unable to prosecute suspect
d8d8bda4204d1d08b27d4825ce19f9e542fa0447da00809afdfc29fe9b4d4511,2022-08,Gwent Police,Gwent Police,-3.190232,51.651748,On or near CLOS TREFIN,W01001405,Caerphilly 011E,Unable to prosecute suspect
9fc5b3a8a8bb7ff38f9dff9ca27ea24b73ea39e57451e1478a50c0a47321d151,2022-08,Gwent Police,Gwent Police,-3.206916,51.579437,On or near ATTLEE COURT,W01001421,Caerphilly 022E,Formal action is not in the public interest
c5fec0bb9adac9f22b9b0186af59c77252ae8fb8999dcacaa8e6b6301cdaf62e,2022-08,Gwent Police,Gwent Police,-3.156190,51.768628,On or near WAENGRON,W01001444,Blaenau Gwent 005B,Unable to prosecute suspect
5c73cee57a8f2ef1e2b3f45f0557b38ce9cd2c3072a58232cbb294d47d30d2d8,2022-08,Gwent Police,Gwent Police,-3.235585,51.590333,On or near Y Cilgant,W01001400,Caerphilly 019F,Unable to prosecute suspect
639268f1d299f23d60874a4aaa61ce810da67f37a601571997bd972b23feb186,2022-08,Gwent Police,Gwent Police,-3.003522,51.586397,On or near Sidney Street,W01001685,Newport 014B,Unable to prosecute suspect
9bc06aab218b444e4e4e1d134363aa0e988a1e86b023fe94818e472c90d9ae3a,2022-08,Gwent Police,Gwent Police,-3.158967,51.776873,On or near Pant View,W01001469,Blaenau Gwent 005F,Unable to prosecute suspect
23e8d8f2bea4317912372f230c467c135772fb09b12aee2873954b8638e2731d,2022-08,Gwent Police,Gwent Police,-3.010977,51.667284,On or near Bryn Gomer,W01001494,Torfaen 008B,Unable to prosecute suspect
1b581f9ac8e437f7d5c18c0ada1f1f9f218b6d6b7d8cf7df4a0718f75863e47b,2022-08,Gwent Police,Gwent Police,-3.054325,51.652238,On or near Heol Marlborough,W01001502,Torfaen 011E,Unable to prosecute suspect
2a6e58e1568ab6530cd41dffec7026f7e58601801940e00c9a4f1d1d61443245,2022-08,Gwent Police,Gwent Police,-3.129349,51.618622,On or near ,W01001355,Caerphilly 015A,Unable to prosecute suspect
