Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
3ac41b75d8718344c93dec90027239e56557671b2a7ea455e159bbee6703c9ac,2022-06,Gwent Police,Gwent Police,-3.208101,51.793021,On or near GANTREF WAY,W01001438,Blaenau Gwent 004A,Investigation complete; no suspect identified
bce885e1e27e437aeb05423c0ea2f2ba7c6e25306c2ca0258a088cc223aa22d1,2022-06,Gwent Police,Gwent Police,-3.092889,51.611881,On or near FAIRVIEW AVENUE,W01001409,Caerphilly 016C,Investigation complete; no suspect identified
af020db9c6ea7a669b0f1e347a108cfa5c5be4c464f0166331f50a3d534eb02a,2022-06,Gwent Police,Gwent Police,-3.040541,51.638631,On or near WEST ROEDIN,W01001492,Torfaen 012A,Investigation complete; no suspect identified
e6a2cf5483bb733f7c368c1f3d7b2f730f5cad2190b380716d093bf79e8739a7,2022-06,Gwent Police,Gwent Police,-3.015457,51.820891,On or near Parking Area,W01001579,Monmouthshire 001E,Investigation complete; no suspect identified
55bb68d924769031455b81716dae5406b98bf85a6d78fc20dbbb448962d2fae6,2022-06,Gwent Police,Gwent Police,-2.992140,51.586683,On or near KINGSWAY,W01001687,Newport 014D,Investigation complete; no suspect identified
9d34cbc5b6d28381b8bbf18e179771cd2480bbba11b1b7917c494f2ca9c50e9a,2022-06,Gwent Police,Gwent Police,-3.013738,51.563560,On or near Sports/Recreation Area,W01001688,Newport 019C,Investigation complete; no suspect identified
b6256350e076e22e9a229aecae6c68ed661cd5d3cead1896e8019854036118e0,2022-06,Gwent Police,Gwent Police,-2.994714,51.580951,On or near GROVE LANE,W01001687,Newport 014D,Investigation complete; no suspect identified
6658455a21f7d880526d5598f91720047e1975145d9fd66f0a22b1f022853089,2022-06,Gwent Police,Gwent Police,-2.961156,51.902214,On or near Pedestrian Subway,W01001548,Monmouthshire 001B,Investigation complete; no suspect identified
6b570ab8ad0a02bc3f406ec2ddf92971d98d2e77bd2c8428acfc277fd1c40437,2022-06,Gwent Police,Gwent Police,-3.034380,51.576787,On or near GOLDEN MILE VIEW,W01001671,Newport 016D,Investigation complete; no suspect identified
2eb09487942980785766204e9f6a2652dec71399b0bd93dfdb5a23554e73144f,2022-06,Gwent Police,Gwent Police,-3.008909,51.619773,On or near ARLINGTON CLOSE,W01001651,Newport 002A,Investigation complete; no suspect identified
7ff643ddfffea93d1a3f6d45bb7d90eb135fdca5172f2df83bf1deadf05f78cd,2022-06,Gwent Police,Gwent Police,-3.012961,51.823439,On or near WATERSIDE,W01001579,Monmouthshire 001E,Investigation complete; no suspect identified
b2f7502d7530c0d273bf05f9c8a954518490bd96bf5db9311f2edb10dea6feff,2022-06,Gwent Police,Gwent Police,-2.997569,51.586124,On or near BANESWELL COURTYARD,W01001685,Newport 014B,Investigation complete; no suspect identified
b7dead6d74a9ab0c914d53de810b0508dc38e907f6f4dc7ed716565367c12818,2022-06,Gwent Police,Gwent Police,-3.018039,51.650751,On or near GRANGE ROAD,W01001506,Torfaen 010A,Investigation complete; no suspect identified
66c35155d751ce9c78f5bae52c02567002e4da81dd2b276e4de40f56a9124199,2022-06,Gwent Police,Gwent Police,-3.015285,51.580532,On or near STELVIO PARK CLOSE,W01001630,Newport 017B,Investigation complete; no suspect identified
34b457b3018d516eb86fb6f736c95e9fe9960fedef76b6e49d4c53acd2bc875a,2022-06,Gwent Police,Gwent Police,-3.042207,51.698652,On or near Petrol Station,W01001491,Torfaen 004A,Investigation complete; no suspect identified
2ea4fe26f5f32aa06d8bfaf35ab4b5ed5262f33feb54d8e1a84f6806a9adc6ae,2022-06,Gwent Police,Gwent Police,-3.220060,51.801466,On or near HOWY ROAD,W01001471,Blaenau Gwent 001E,Investigation complete; no suspect identified
009c0df67bba5b93584b88efb2d40af36bca5ce1e1c4198d72bae0215f90710f,2022-06,Gwent Police,Gwent Police,-3.213492,51.572212,On or near MAES GLAS,W01001425,Caerphilly 024D,Investigation complete; no suspect identified
f2957361cc048b89ca57a5cf666bf55949e36138673229601b47db710f5e454e,2022-06,Gwent Police,Gwent Police,-2.987886,51.575551,On or near Parking Area,W01001659,Newport 018A,Investigation complete; no suspect identified
7c2c3de575d21454fd02e25fc7c0f7b61004f58f3228fa5e12281d251a72bd79,2022-06,Gwent Police,Gwent Police,-3.209101,51.772411,On or near INSTITUTION TERRACE,W01001461,Blaenau Gwent 007F,Investigation complete; no suspect identified
a87e716d969a08901408288a7057dc47adb565ea0cf69202da40b4fc9d92ed02,2022-06,Gwent Police,Gwent Police,-3.144045,51.667673,On or near CHURCH ROAD,W01001383,Caerphilly 010D,Investigation complete; no suspect identified
5f30369bac47a360638a57897dd1543bdb885faf2fe5d88d1dd9f44719d8dae7,2022-06,Gwent Police,Gwent Police,-3.145390,51.664234,On or near MAIN STREET,W01001382,Caerphilly 010C,Investigation complete; no suspect identified
d967c74cfa7e576cff786b87d01df11a6e1f23321f766a6669a412cd2c900782,2022-06,Gwent Police,Gwent Police,-2.717325,51.803910,On or near PORTAL ROAD,W01001577,Monmouthshire 004E,Investigation complete; no suspect identified
a0a463df856f501af61987155861fb981f470c2788d10be23b01dcb6d167213f,2022-06,Gwent Police,Gwent Police,-3.096862,51.769943,On or near COITY TERRACE,W01001489,Torfaen 001C,Investigation complete; no suspect identified
97d20d95350b1b5cdd83beb79b27bebfa78c56e52509208a83921aa1b8806834,2022-06,Gwent Police,Gwent Police,-3.209828,51.789290,On or near LILIAN GROVE,W01001439,Blaenau Gwent 004B,Investigation complete; no suspect identified
40e8288ffa8995885d1c6f581c7376175ac75a1d896f9978329d13289e757b14,2022-06,Gwent Police,Gwent Police,-2.668365,51.622530,On or near Supermarket,W01001592,Monmouthshire 008D,Investigation complete; no suspect identified
fe8fa4ed0daaa6f9b9c7b15adbca14246ffcf73b09d1042daf9c0149061064ab,2022-06,Gwent Police,Gwent Police,-3.230983,51.583521,On or near LLWYN-ON STREET,W01001396,Caerphilly 023D,Investigation complete; no suspect identified
a3bfeea0d7b6afda4dcce874dffc048a7334fa39c7697064cd0b8396447453cf,2022-06,Gwent Police,Gwent Police,-2.970759,51.600016,On or near REMBRANDT WAY,W01001615,Newport 005B,Investigation complete; no suspect identified
6c604749a1e3dc2a1b4534e9273aa34a2ff461b35a4cfaa271c20894c5eb841b,2022-06,Gwent Police,Gwent Police,-2.977310,51.582365,On or near LIBERTY GROVE,W01001644,Newport 013C,Investigation complete; no suspect identified
c9941ed34c811e87391ffbb3196763945de44aef9e056ca06426c837eb008d2f,2022-06,Gwent Police,Gwent Police,-3.208149,51.805654,On or near LLANGYNIDR ROAD,W01001441,Blaenau Gwent 001B,Investigation complete; no suspect identified
64aa306a5eaaf30e6138edb3c3e1cc1ede8a81ade22444e5a24ad1b93c2af91d,2022-06,Gwent Police,Gwent Police,-3.025216,51.585760,On or near RIDGEWAY,W01001602,Newport 012B,Investigation complete; no suspect identified
9d18d89de846b89e79ddd58a6fb153df46ede2b2e21607041b207a989648434e,2022-06,Gwent Police,Gwent Police,-2.972132,51.583847,On or near REDVERS STREET,W01001644,Newport 013C,Investigation complete; no suspect identified
ebf4e51083dc0abdf4f2b95b1e912b764eb688fbd8a612cafb09f6d7632781a9,2022-06,Gwent Police,Gwent Police,-2.818724,51.583111,On or near OLD STONE LANE,W01001573,Monmouthshire 011B,Investigation complete; no suspect identified
43a26a147370439d6e010a73153d952efb6ec48ddaca45ddfcb3e3dbf119c320,2022-06,Gwent Police,Gwent Police,-3.181168,51.738366,On or near YORK TERRACE,W01001451,Blaenau Gwent 007B,Investigation complete; no suspect identified
01342b8370bab22e4d083ed546613132af9e2269f9de475005cbfad3ff4bdb92,2022-06,Gwent Police,Gwent Police,-2.993072,51.581765,On or near CARDIFF ROAD,W01001687,Newport 014D,Investigation complete; no suspect identified
7580d431608863cffac6e9cef1e3dfa464ec47a365711d1cb340d3fb26eafd82,2022-06,Gwent Police,Gwent Police,-3.207932,51.778007,On or near BETHCAR STREET,W01001460,Blaenau Gwent 007E,Investigation complete; no suspect identified
646e7861593841dd9ad0e36b8a54710a45b19a5bf45c52466ab918e915f01880,2022-06,Gwent Police,Gwent Police,-2.760581,51.595623,On or near OAKLEY WAY,W01001908,Monmouthshire 010G,Investigation complete; no suspect identified
0fdecf77aaea26bc355f0aa419c1b6510c868a618b85250e1cd7f2bcad58bd6b,2022-06,Gwent Police,Gwent Police,-2.986946,51.600097,On or near Sports/Recreation Area,W01001676,Newport 007B,Investigation complete; no suspect identified
4af0657e2771b30489a795ad59dcac5741692a3670f5bd5891da9e870fbb2979,2022-06,Gwent Police,Gwent Police,-3.018480,51.823032,On or near Parking Area,W01001579,Monmouthshire 001E,Investigation complete; no suspect identified
96b27d0801ee48ecadfdfa37d6303e97bc19fc78b635a0f48e50f7ca2c5eeb49,2022-06,Gwent Police,Gwent Police,-3.214638,51.786444,On or near Supermarket,W01001458,Blaenau Gwent 004E,Investigation complete; no suspect identified
72b5d449b3e8c66e85f7e37f4c44f0b146e02e7fd5b10070e3491bd79dddd29f,2022-06,Gwent Police,Gwent Police,-2.972566,51.583259,On or near DEWSTOW STREET,W01001644,Newport 013C,Investigation complete; no suspect identified
e8ca407f3743d37ab155a3f199d433d5c184aebd8a617f4e0fad6a3448cdc95e,2022-06,Gwent Police,Gwent Police,-3.206082,51.661270,On or near CWRT BRYN Y GRUG,W01001349,Caerphilly 009B,Investigation complete; no suspect identified
052bb4563e99b2a76a0aa5b45ae1b7bd0648041df6f56aece7381737f1745994,2022-06,Gwent Police,Gwent Police,-2.937926,51.587407,On or near BANTOCK CLOSE,W01001668,Newport 010D,Investigation complete; no suspect identified
81728bd661fe9baa32bae558b21ac37af0e8703349678f91c714958de20971e7,2022-06,Gwent Police,Gwent Police,-3.057450,51.586517,On or near Parking Area,W01001672,Newport 009C,Investigation complete; no suspect identified
6d3a8a8355643b1cdc4d63ef7aab8d2cc35ae8ad0b2e41b04496869417ba1712,2022-06,Gwent Police,Gwent Police,-3.203830,51.583362,On or near HEOL MAERDY,W01001420,Caerphilly 022D,Investigation complete; no suspect identified
646f08e6514fec9b75fcbca45a96cf3f682dc039417b715911ba2db5f096ec3e,2022-06,Gwent Police,Gwent Police,-3.224364,51.801889,On or near PEN Y BRYN,W01001471,Blaenau Gwent 001E,Investigation complete; no suspect identified
9fa81561e96efaa85a5c466e0b7251616f7ab5981c3501fff29a4298f35c9e92,2022-06,Gwent Police,Gwent Police,-3.128468,51.734388,On or near CLARENCE STREET,W01001437,Blaenau Gwent 008C,Investigation complete; no suspect identified
80b1422a90dd51c922d76445230de9eb6f6c575ecf9baf91e436f80fc3241d42,2022-06,Gwent Police,Gwent Police,-3.034470,51.613130,On or near WEARE CLOSE,W01001619,Newport 003C,Investigation complete; no suspect identified
19c060dffa7ed8574bd89b9c545db58ea2ec3a36c3c35726340fc9fa356c530c,2022-06,Gwent Police,Gwent Police,-3.203986,51.702186,On or near JAMES STREET,W01001334,Caerphilly 005A,Investigation complete; no suspect identified
ac8c33c405b43d04e681d407d08c625481f613178ec90c97a32ae3f40e78fcb5,2022-06,Gwent Police,Gwent Police,-3.218709,51.572526,On or near BARTLETT STREET,W01001424,Caerphilly 024C,Investigation complete; no suspect identified
f6411aaeebd7ff234d4833d0ac52b6598a49c1163ecbe834bcc824860d79643a,2022-06,Gwent Police,Gwent Police,-3.001825,51.571575,On or near PORT ROAD,W01001660,Newport 018B,Investigation complete; no suspect identified
a9cfd958eacca14d2a3b55e6811463cb9b8080f3424ee9a6ba5b3e3a9e32c801,2022-06,Gwent Police,Gwent Police,-3.016890,51.570969,On or near ST DAVIDS CRESCENT,W01001634,Newport 019B,Investigation complete; no suspect identified
7a9c567ba8ff98694431099ee7e9a9eb8ed7feb539d5993c1e8248de36e34605,2022-06,Gwent Police,Gwent Police,-2.815831,51.577943,On or near THE RAMP,W01001591,Monmouthshire 011E,Investigation complete; no suspect identified
07a4f3a17d6b66a63fe853d7a3dd52c88bd7f9c2d661461bf8d4ad644ee2483d,2022-06,Gwent Police,Gwent Police,-3.082496,51.773987,On or near RHYDYNOS STREET,W01001490,Torfaen 001D,Investigation complete; no suspect identified
ce047726151958dfe2bc99cad439298b955411874361bf66562ec56357a83c70,2022-06,Gwent Police,Gwent Police,-2.979792,51.589727,On or near PROBERT PLACE,W01001691,Newport 011D,Investigation complete; no suspect identified
07405ea0b3cc9cf845454f1d24b58a52555ec134126edf4e166040da22ef4c93,2022-06,Gwent Police,Gwent Police,-3.104605,51.613237,On or near EXCHANGE ROAD,W01001411,Caerphilly 017A,Investigation complete; no suspect identified
bc6b34c1f2e8a17e7dcc54b175fecbb57a779b98ab3bd9838b0bb98dfe03f0eb,2022-06,Gwent Police,Gwent Police,-3.031488,51.563765,On or near Park/Open Space,W01001913,Newport 020F,Investigation complete; no suspect identified
fdbda609c30b4549fa05088a130c1bf7fc3ceac426dfd3c86c8bf9d45b574494,2022-06,Gwent Police,Gwent Police,-3.041110,51.662211,On or near CENTRAL WAY,W01001538,Torfaen 009D,Investigation complete; no suspect identified
bd32b5702bf52c07ce00806ad7a4a9ef191122368dc8a1d90d0c1af66fedea9d,2022-06,Gwent Police,Gwent Police,-2.967490,51.601788,On or near WORCESTER CRESCENT,W01001614,Newport 005A,Investigation complete; no suspect identified
f093258b1416a0285f81b38e1c4d56ed80da82e4fda82ba2b5f25df6b97f9a50,2022-06,Gwent Police,Gwent Police,-3.209931,51.777977,On or near PENNANT STREET,W01001461,Blaenau Gwent 007F,Investigation complete; no suspect identified
6ab8df0f49c7f034fe6276a767fdccdf272e98f0187fbc10a838f2ef7112423f,2022-06,Gwent Police,Gwent Police,-3.002994,51.585377,On or near WINDSOR TERRACE,W01001685,Newport 014B,Investigation complete; no suspect identified
1ff663a489960624d3740a23fda99ce90c4189d3737569f7a25f54260b313a38,2022-06,Gwent Police,Gwent Police,-3.009657,51.583179,On or near RISCA ROAD,W01001629,Newport 017A,Investigation complete; no suspect identified
2771f32d739b27b2144cb10cb37f818e60cbc6766fa4926196b44deb4a22a00c,2022-06,Gwent Police,Gwent Police,-3.207411,51.782382,On or near LIBANUS ROAD,W01001456,Blaenau Gwent 004C,Investigation complete; no suspect identified
5d1e9bf46c0672904f882269648ef82b91f3d1b50362b66aeb770ea76dbdb57c,2022-06,Gwent Police,Gwent Police,-3.013666,51.851603,On or near OLD HEREFORD ROAD,W01001571,Monmouthshire 001D,Investigation complete; no suspect identified
310a53263a9d54ef250e32dbfbd147c1e1e1a7ef523ae9296e6850c784e09453,2022-06,Gwent Police,Gwent Police,-2.717288,51.811633,On or near NAILER'S LANE,W01001554,Monmouthshire 004C,Investigation complete; no suspect identified
d8a9ebdb56ca051c29fa5ab632d3aa388798138e8562314debf2508e9e2308a6,2022-06,Gwent Police,Gwent Police,-3.193341,51.661140,On or near Parking Area,W01001350,Caerphilly 009C,Investigation complete; no suspect identified
bbf84dea8b3478269346177795373a77975071d36b93d788670d15bb52ec143e,2022-06,Gwent Police,Gwent Police,-3.014976,51.569268,On or near OLD CARDIFF ROAD,W01001634,Newport 019B,Investigation complete; no suspect identified
4dfd11eb93b586c87d2fc1628c9c06c610a6c1ecfc71ab2533b978d7ebe61f93,2022-06,Gwent Police,Gwent Police,-3.247864,51.767951,On or near Sports/Recreation Area,W01001478,Blaenau Gwent 006C,Investigation complete; no suspect identified
26a1503f755c3ce1d3ca274bebc5779af6b3a252d77a4330d9029c387be81328,2022-06,Gwent Police,Gwent Police,-2.991220,51.575604,On or near JEDDO STREET,W01001659,Newport 018A,Investigation complete; no suspect identified
c2a32296bdea45396d53e83dc28fc0a2c4dd7d13d7687b0a3899338e1aae0988,2022-06,Gwent Police,Gwent Police,-3.041544,51.583989,On or near GREENFIELD ROAD,W01001674,Newport 009E,Investigation complete; no suspect identified
bf6ee83acf19855b816fd8cd06091354444f0c088bc13ff9f63d30244ed2d607,2022-06,Gwent Police,Gwent Police,-2.988447,51.576814,On or near TEMPLE STREET,W01001659,Newport 018A,Investigation complete; no suspect identified
5f3c1ea9d7bace6b5127f728ca5de45e04ecd51dcb1ecfe495b05e23b891696b,2022-06,Gwent Police,Gwent Police,-3.250625,51.658026,On or near TROSNANT CRESCENT,W01001418,Caerphilly 008E,Investigation complete; no suspect identified
29e2ed71da34790705c72a9e9b2915c336ac66974ed75a5acc22d7f03eb49241,2022-06,Gwent Police,Gwent Police,-3.227276,51.572347,On or near NANT DDU,W01001424,Caerphilly 024C,Investigation complete; no suspect identified
0d6ccd40fe07dcf6c00c6b8132ae82272fcdff902045f268fdb1dc2f01bc6967,2022-06,Gwent Police,Gwent Police,-2.836430,51.588435,On or near Motorway Service Area,W01001573,Monmouthshire 011B,Investigation complete; no suspect identified
c932c52d93ebe0e892fe8ab2ff35da99f7c978f2d899e3950cd7b81fa323301c,2022-06,Gwent Police,Gwent Police,-3.255191,51.768250,On or near GAINSBOROUGH ROAD,W01001479,Blaenau Gwent 006D,Investigation complete; no suspect identified
7f8b72b13406110bdc8c0e97d8c5ec360b2cbc5f533cf42b78bd77d4c80a4c5f,2022-06,Gwent Police,Gwent Police,-3.219687,51.696242,On or near THOMAS STREET,W01001325,Caerphilly 003A,Investigation complete; no suspect identified
df41db103aba345c94556bc206d66e6fb4d9b7adcee7f6c546af7a5034b8ec52,2022-06,Gwent Police,Gwent Police,-3.000738,51.587806,On or near Pedestrian Subway,W01001685,Newport 014B,Investigation complete; no suspect identified
166077ce1c33b9ccd1dd100ab3f928c9bcdce68e731d5f962f256f47a3daa07a,2022-06,Gwent Police,Gwent Police,-3.053269,51.650971,On or near NORFOLK CLOSE,W01001502,Torfaen 011E,Investigation complete; no suspect identified
e591023ce51f15039cb7900e6ce8f02ab4d6f88ae62d1c0d319784af87f01529,2022-06,Gwent Police,Gwent Police,-3.216330,51.801397,On or near ALDER GROVE,W01001470,Blaenau Gwent 001D,Investigation complete; no suspect identified
ce1680fa9f28ee2316c307edd8887a8b37463cbc0c8acaa5183d3d0c390c70fd,2022-06,Gwent Police,Gwent Police,-2.702149,51.808254,On or near WYESHAM ROAD,W01001599,Monmouthshire 004F,Investigation complete; no suspect identified
5f961e5802905da7f20ba15d1282e832a8fe38463f66c7c17bb1c4dc39d7019c,2022-06,Gwent Police,Gwent Police,-3.204171,51.579321,On or near HALDANE COURT,W01001421,Caerphilly 022E,Investigation complete; no suspect identified
3e2e9aa0f708e3321ff181537e1f3b566aa9f997b1b3c3dd562f819bead33c90,2022-06,Gwent Police,Gwent Police,-3.010158,51.649956,On or near HENSOL CLOSE,W01001507,Torfaen 008D,Investigation complete; no suspect identified
a6bc61a4c91e5056fdc98231ca2834f57839eb0753092979e95b7c92232a3bbc,2022-06,Gwent Police,Gwent Police,-3.129039,51.682339,On or near RECTORY ROAD,W01001464,Blaenau Gwent 009A,Investigation complete; no suspect identified
d37963f50ec81706acfbf1f62314f84e56cb390b95dd78d299d61a54b02266d7,2022-06,Gwent Police,Gwent Police,-3.251282,51.663531,On or near Supermarket,W01001418,Caerphilly 008E,Investigation complete; no suspect identified
2d66f2d1816023752f957d615419d378a0ffb3404e37059653d6ad97042c46e2,2022-06,Gwent Police,Gwent Police,-3.174165,51.793895,On or near BARLEY FIELD ROAD,W01001448,Blaenau Gwent 002C,Investigation complete; no suspect identified
91028987c035dd2202bf7947f8cf1b6b8bc5aa9eb19671b6a958265f06e718a5,2022-06,Gwent Police,Gwent Police,-3.163277,51.593716,On or near GRAYS GARDENS,W01001345,Caerphilly 021C,Investigation complete; no suspect identified
80d2526e4650b2d128e7cc7194140b37afb38e034b9cf0e9f3781c3711ee5cd9,2022-06,Gwent Police,Gwent Police,-3.021626,51.820352,On or near Parking Area,W01001557,Monmouthshire 001C,Investigation complete; no suspect identified
b5d8fc0145f98182e5f6bfb85a0f2a0003c664ce078a6ab7745cc1adddcdf090,2022-06,Gwent Police,Gwent Police,-2.693685,51.754771,On or near NARTH LANE,W01001595,Monmouthshire 007F,Investigation complete; no suspect identified
5596b795a09c3f232f845f24001bf335daf880a3f1efca35375f7b217e8214fa,2022-06,Gwent Police,Gwent Police,-3.091249,51.832206,On or near HILL VIEW,W01001563,Monmouthshire 003C,Investigation complete; no suspect identified
339722c1e935c4f235644f861a1f80319deb6693cb8c0db40d8ad31c9380f1bf,2022-06,Gwent Police,Gwent Police,-3.246205,51.774541,On or near COMMERCIAL STREET,W01001481,Blaenau Gwent 006E,Investigation complete; no suspect identified
80164c7ac35f54bd4a9f0e1613d9d047e585bc18f273b66071fa68332bd01d72,2022-06,Gwent Police,Gwent Police,-3.245681,51.591072,On or near FFORDD EYNON EVANS,W01001397,Caerphilly 019E,Investigation complete; no suspect identified
484fdf02ffe3e45447425bdc04cd8c9c6d4ebb79be19198b1a846cb5c0c57098,2022-06,Gwent Police,Gwent Police,-3.041320,51.701628,On or near Police Station,W01001524,Torfaen 004D,Investigation complete; no suspect identified
82ea4ec74694dc87505365efaa3af248df27282a78fed61b497b8e319ca00a75,2022-06,Gwent Police,Gwent Police,-3.095790,51.830932,On or near GLANGRWYNEY ROAD,W01001561,Monmouthshire 003A,Investigation complete; no suspect identified
2f90ab4e5f428be84113467d991b4aa5f69d1c8acc4561d6751db4b10d14d9e6,2022-06,Gwent Police,Gwent Police,-2.995820,51.589969,On or near Pedestrian Subway,W01001685,Newport 014B,Investigation complete; no suspect identified
9e9b87c2065d2f7776a862aa2a869d4d659a034a55ed45851ae982af0791e294,2022-06,Gwent Police,Gwent Police,-3.233446,51.795653,On or near SYCAMORE DRIVE,W01001470,Blaenau Gwent 001D,Investigation complete; no suspect identified
e3bc3052b151a318e7c018e55afa5bb853a208c24902e591112bdfdf5fccff5e,2022-06,Gwent Police,Gwent Police,-3.270650,51.784080,On or near Parking Area,W01001474,Blaenau Gwent 003C,Investigation complete; no suspect identified
f98d56e191f7388033a968223eb77454d4b16cb039c186f6e53741008037daf1,2022-06,Gwent Police,Gwent Police,-3.016899,51.574593,On or near DRINKWATER GARDENS,W01001630,Newport 017B,Investigation complete; no suspect identified
5c13ecd0261279c70b6509420747a2c3bfdd88c2d8c2cea9e5ef0e3409c0210a,2022-06,Gwent Police,Gwent Police,-3.001353,51.600658,On or near ROSS STREET,W01001684,Newport 006E,Investigation complete; no suspect identified
0c163b65cde2eab3d227a4fd7b532cb3aa1063fd715965548c28d7a13cc0077e,2022-06,Gwent Police,Gwent Police,-3.181448,51.744657,On or near EMLYN ROAD,W01001450,Blaenau Gwent 007A,Investigation complete; no suspect identified
7bb2de5108a2f822333c2c7724b3fb48616affec7529b2e6c9fae07f7cec17a6,2022-06,Gwent Police,Gwent Police,-3.163596,51.493706,On or near CLAUDE PLACE,W01001830,Cardiff 033B,Investigation complete; no suspect identified
19e1d215b79359e62d27f3dcaa7006a085a8186d9fe73090fe3b44adeab88760,2022-06,Gwent Police,Gwent Police,-3.259473,51.786197,On or near MERTHYR ROAD,W01001480,Blaenau Gwent 003E,Investigation complete; no suspect identified
e9e4a8d8ba556ad4eea517921a47944875f4ec5616c243ea0fa16a95a7c780e3,2022-06,Gwent Police,Gwent Police,-2.926311,51.594738,On or near GOOSSENS CLOSE,W01001667,Newport 010C,Investigation complete; no suspect identified
029f6c4a2b2ecd436e784b73b944c8530a5d4f6a452667df5a1006be1f1fccc1,2022-06,Gwent Police,Gwent Police,-2.667565,51.626077,On or near MAGNOLIA CLOSE,W01001592,Monmouthshire 008D,Investigation complete; no suspect identified
e573ac602b78e7b3549a0479c1bb511baad7bb99d66edde8dbb392b0c97978af,2022-06,Gwent Police,Gwent Police,-3.148667,51.665155,On or near TYNEWYDD TERRACE,W01001382,Caerphilly 010C,Investigation complete; no suspect identified
8592a06c8df03c8936fc9b16a4f38ff258c08aa9145704f57aeb9d245336712a,2022-06,Gwent Police,Gwent Police,-3.228960,51.689231,On or near HANBURY ROAD,W01001338,Caerphilly 004C,Investigation complete; no suspect identified
3257928afffd867c1b2f926785c87901f3ec2c3cafe0bffebaa1a2d1e919ada1,2022-06,Gwent Police,Gwent Police,-3.020105,51.655876,On or near PLAS CRAIG,W01001519,Torfaen 007A,Investigation complete; no suspect identified
0fe014e5cda7dfac8ae7c024ad0cf8aa414db21eed008ae7284d4379d0dd449b,2022-06,Gwent Police,Gwent Police,-3.213547,51.588378,On or near CASTELL MORGRAIG,W01001371,Caerphilly 022A,Investigation complete; no suspect identified
58f7854ccabaa05c2e57c8882fd59771f58baf5a2deb94c0720cb066efa7a186,2022-06,Gwent Police,Gwent Police,-2.997067,51.587567,On or near Nightclub,W01001687,Newport 014D,Investigation complete; no suspect identified
a06ac88a53c1dbe6180b5d09f9cb340d422c74a1f4a4cdd6b3fefff5fc9c803d,2022-06,Gwent Police,Gwent Police,-3.010233,51.594153,On or near HIGHCROFT ROAD,W01001600,Newport 012A,Investigation complete; no suspect identified
bb32572e09b385e046e260e34e8be7fa224f9f9950633a1f6c45e9fa4033a4aa,2022-06,Gwent Police,Gwent Police,-2.994937,51.586524,On or near Supermarket,W01001687,Newport 014D,Investigation complete; no suspect identified
7635af899921dd2b2035e877f1e467be77b8f9b5034b5622457a8aee5f386a3d,2022-06,Gwent Police,Gwent Police,-3.029918,51.579847,On or near WELLINGTON ROAD,W01001604,Newport 012D,Investigation complete; no suspect identified
fee529b0f06aa97a2fe304f1372e771c12efc93ddfb4711204850d8b7b711ae8,2022-06,Gwent Police,Gwent Police,-2.938766,51.595241,On or near TREBERTH ESTATE,W01001663,Newport 008C,Investigation complete; no suspect identified
d699d7e8599ef47d3953ea0699cac6b75e9fde33c42a3210cbb1cfa275c2477d,2022-06,Gwent Police,Gwent Police,-2.674085,51.616617,On or near Sports/Recreation Area,W01001593,Monmouthshire 008E,Investigation complete; no suspect identified
31ebe84388d41d7665071a2842a2cedfb45facbb6356632ffabadbd142074fdf,2022-06,Gwent Police,Gwent Police,-2.981837,51.591508,On or near LONDON STREET,W01001692,Newport 011E,Investigation complete; no suspect identified
51382ce1b731066db09ab1195cd9fd390e5e1d987ef0084bb986d002e8401ab1,2022-06,Gwent Police,Gwent Police,-2.997250,51.588698,On or near Nightclub,W01001685,Newport 014B,Investigation complete; no suspect identified
c723b3ac7fdb56e0967d91d267dff46a664840d5d111d9cc68f67aa5c85b05cf,2022-06,Gwent Police,Gwent Police,-2.938766,51.595241,On or near TREBERTH ESTATE,W01001663,Newport 008C,Investigation complete; no suspect identified
cbe9f2d4bd83417708964c2336063799eeaf77efda6401abc2e65fcae9108cea,2022-06,Gwent Police,Gwent Police,-3.049159,51.645109,On or near TON ROAD,W01001497,Torfaen 011A,Investigation complete; no suspect identified
b817cd5eff08a836b6d1f55d4087a34ddfa2480037d9a9eb564ea6070f197ced,2022-06,Gwent Police,Gwent Police,-3.039631,51.663267,On or near HEOL Y PWCA,W01001539,Torfaen 009E,Investigation complete; no suspect identified
4e907ad429a09ea90c675d06ffd2e610efb4fd972392977ef1d7d5a4f80caed9,2022-06,Gwent Police,Gwent Police,-3.009657,51.583179,On or near RISCA ROAD,W01001629,Newport 017A,Investigation complete; no suspect identified
4986a01c7c82141918239aeb88109898476583128cccc41a555b4979689ee271,2022-06,Gwent Police,Gwent Police,-2.713271,51.810777,On or near CHIPPENHAMGATE STREET,W01001554,Monmouthshire 004C,Investigation complete; no suspect identified
fe0979d3e6137abd26dc01b0b98731c5d999ce2f39c97fc35d6334e374cfc169,2022-06,Gwent Police,Gwent Police,-2.950548,51.591145,On or near GLANWERN DRIVE,W01001606,Newport 008A,Investigation complete; no suspect identified
88ac35cc97b95d042d8d3f850c94871d4b089b57a7923bc28a0b49438d4cddd4,2022-06,Gwent Police,Gwent Police,-3.230326,51.760394,On or near VALE VIEW,W01001462,Blaenau Gwent 006A,Investigation complete; no suspect identified
