Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
8f9afce46675d1c74d7e21d7b329ab8a08812753a9df0f9f0ad3994a62bcd6ef,2024-05,Gwent Police,Gwent Police,-2.995339,51.585136,On or near Talbot Lane,W01001687,Newport 014D,Investigation complete; no suspect identified
c5d0e6e031baa504a11e66170fc393fffbe78c8cd3f9b2f986feeef8fdb4bc10,2024-05,Gwent Police,Gwent Police,-3.196399,51.590569,On or near Glebe Street,W01001344,Caerphilly 020C,Unable to prosecute suspect
d03cb75d7cb180e929fc4a00cf8c01eb2dc4ec90955f8202a87a6442e1f30ca2,2024-05,Gwent Police,Gwent Police,-3.252213,51.582397,On or near Brigham Court,W01001394,Caerphilly 023B,Investigation complete; no suspect identified
969ecedd119dc6fcceec1e672d440d1d860e48828866c68a9419da503c190110,2024-05,Gwent Police,Gwent Police,-2.962762,51.596045,On or near Vermeer Crescent,W01001614,Newport 005A,Formal action is not in the public interest
94223a714953e1a282e366eab4f38a1162fa33ed6119ba1084678503a5d77de2,2024-05,Gwent Police,Gwent Police,-3.220071,51.573267,On or near Cardiff Road,W01001424,Caerphilly 024C,Investigation complete; no suspect identified
34b0009c7fed6e4d348b7ff1cb25bc9beb0166555847d6d50fddfcf5e44db401,2024-05,Gwent Police,Gwent Police,-3.242679,51.655610,On or near Rhodfa'r Gweilch,W01001432,Caerphilly 013D,Further investigation is not in the public interest
e76e6d14cccab89b371a5661e7bea79a1d2bd5c66d2d7a8c98f8489905654b61,2024-05,Gwent Police,Gwent Police,-3.044902,51.652304,On or near Bowleaze,W01001503,Torfaen 009B,Suspect charged
97077ddc3c8bf61c3d814e108dd327c615b741d612c3c5dee4e508645c8442d8,2024-05,Gwent Police,Gwent Police,,,No location,,,Investigation complete; no suspect identified
cfa566c040f9b7552485777f58867727e75dbb471e585327792ce8e27ead6611,2024-05,Gwent Police,Gwent Police,,,No location,,,Investigation complete; no suspect identified
967159cd94594ee342131bd06a3b6b1354a1bd1a18b223193261db77fe8570bd,2024-05,Gwent Police,Gwent Police,,,No location,,,Investigation complete; no suspect identified
31816b8ac2996f3ed8445198a9c483b5097b9baa5a2a75f2189cf07c1b50597c,2024-05,Gwent Police,Gwent Police,-3.030576,51.611465,On or near Tone Close,W01001617,Newport 003A,Unable to prosecute suspect
4130f52503e1235e3b9f54ea6d8e556d93249ac57adb2ba34e79e67d9e30fa05,2024-05,Gwent Police,Gwent Police,-3.024016,51.612619,On or near Plym Walk,W01001622,Newport 003F,Unable to prosecute suspect
9222f1c02f995795aa19edee51dbe475911c04f94ad709a4769c9c444959a8da,2024-05,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
876ed1cd3d1fdbd965263184641c6bd88813eaa26690b8f6256cdbc6754c6387,2024-05,Gwent Police,Gwent Police,-2.951098,51.607110,On or near Lulworth Road,W01001625,Newport 001C,Unable to prosecute suspect
166dec32d25a4b6c73f572197865a1a9239cece301eddad2b42ee50d596c3680,2024-05,Gwent Police,Gwent Police,,,No location,,,Investigation complete; no suspect identified
a4a7912a9d355b05a35c461330cef1b810f5212b1f0a7a3d8dfbc55271a7468a,2024-05,Gwent Police,Gwent Police,,,No location,,,Suspect charged
01a074c8a86fe157b57796031a759a7bb4dd6364c18a502731405ab304dabfd7,2024-05,Gwent Police,Gwent Police,-2.990037,51.583580,On or near Powell's Place,W01001687,Newport 014D,Unable to prosecute suspect
9fee4e53a38cc0b89918b548233f150cdce5cca6d848ba669fb7bd9ec45bafb1,2024-05,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
e33a70c08f1a3654176e1f8133b2c9457a7c65bf995681d098375ccd23e1946e,2024-05,Gwent Police,Gwent Police,-3.017745,51.821986,On or near Shopping Area,W01001579,Monmouthshire 001E,Investigation complete; no suspect identified
179c370a751d0371dd6e00c6b7469ca732932f2664c66909ad4afad817109c28,2024-05,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
e80be2312d105aebaaf5dafd96df772d8d78f6cbda07d785d0d3a80d94cadfa5,2024-05,Gwent Police,Gwent Police,-3.234745,51.651964,On or near Sports/Recreation Area,W01001364,Caerphilly 012B,Suspect charged
df814f999dc18e130716624e4c6fa735ab18affb6637cc75b42cb809028f330b,2024-05,Gwent Police,Gwent Police,-3.023076,51.821607,On or near Tudor Street,W01001557,Monmouthshire 001C,Investigation complete; no suspect identified
558213b9e48b0d56863a6596cbcb91e79763cb95c4051c9757f4c915ebc216e9,2024-05,Gwent Police,Gwent Police,-3.070505,51.740748,On or near Rock Villa Close,W01001482,Torfaen 002A,Local resolution
7bc695676e31de7c6bda4fdfd049c4a2902ba6d954ab5341f24ba5a15f69ca05,2024-05,Gwent Police,Gwent Police,-2.979597,51.577985,On or near Alicia Crescent,W01001661,Newport 018C,Unable to prosecute suspect
43a46da1fe36ef0b7aa7d70fcbd19dbf7f2b20563ebb62124c6a17ddadd5f61d,2024-05,Gwent Police,Gwent Police,-2.989020,51.594577,On or near Collier Street,W01001676,Newport 007B,Unable to prosecute suspect
